-3.88E-03	-499.91198
-3.75E-03	-506.975912
-3.63E-03	-513.984764
-3.50E-03	-520.933128
-3.38E-03	-527.81602
-3.25E-03	-534.62792
-3.13E-03	-541.363849
-3.00E-03	-548.008031
-2.88E-03	-554.532749
-2.75E-03	-560.969958
-2.63E-03	-567.327546
-2.50E-03	-573.592897
-2.38E-03	-579.786983
-2.25E-03	-585.86509
-2.13E-03	-591.816286
-2.00E-03	-597.642493
-1.88E-03	-603.337329
-1.75E-03	-608.897547
-1.63E-03	-614.319529
-1.50E-03	-619.597761
-1.38E-03	-624.7324
-1.25E-03	-629.716219
-1.13E-03	-634.558234
-1.00E-03	-639.199277
-8.75E-04	-643.53773
-7.50E-04	-647.697014
-6.25E-04	-651.670885
-5.00E-04	-655.481043
-3.75E-04	-659.188292
-2.50E-04	-662.700323
-1.25E-04	-666.012436

